Date,User,Nedbank_Tweets
2022-12-22 19:10:24+00:00,Nedbank,@YoFavDarkBoy So true 💚💚💚
2022-12-22 19:10:08+00:00,cvezknight,@MichaelBucwa Def @Nedbank
2022-12-22 19:09:53+00:00,Nedbank,"@GMolamudi Thank you for your valued feedback, we're continuously assessing ways to enhance our banking services. Kindly keep an eye out on our social media platforms for future updates 💚"
2022-12-22 19:08:46+00:00,MinaWenanaye,@Nedbank 😂😂😂
2022-12-22 19:07:54+00:00,Nedbank,@Lukhany81554552 You're right Lukhanyo 💚
2022-12-22 19:07:38+00:00,charliecmb26,@Nedbank @Lm10Shaka I wish I had an account with Nadbank.
2022-12-22 19:06:58+00:00,Abramjese,"@Nedbank @insuranceombud
Claim No: C12221025598359 ; TSAKANE, WHOM U APOINED WAS RUDE TO ME N  TOLD ME THAT MY CLAIM WILL NEVER BE APPROVED N ANY CLAIM  I MAKE WILL NEVER BE APROVED BY YOU IN THE FUTURE NO MATER WHAT. 

U R SCAMMERS N I NEED N EXPLAINATION TO ALL OF THIS."
2022-12-22 19:06:01+00:00,LeloM54393765,@MichaelBucwa @Nedbank
2022-12-22 19:05:07+00:00,Nedbank,@Leslieblaq Thanks Fam 💚 https://t.co/YmCt2JeH7f
2022-12-22 19:04:27+00:00,Nedbank,@LeutswaMofokeng Awesome :)
2022-12-22 19:03:41+00:00,Nedbank,@RicardoMazoye 💚
2022-12-22 19:00:55+00:00,Nedbank,@_LivadaLoca_ You know this 💚
2022-12-22 18:53:06+00:00,SimphiweBisho,@MichaelBucwa @Nedbank you’ve been the best 🙌🏾🙌🏾🙌🏾
2022-12-22 18:52:55+00:00,Nedbank,@Nsaziso_lungelo So true Nsaziso 😎
2022-12-22 18:52:39+00:00,Nedbank,@JessicaMashish1 Hi Jessica. Kindly send us a DM with your details so we can look into this and assist further.
2022-12-22 18:51:58+00:00,Nedbank,@SirMlondo 🙌💚
2022-12-22 18:45:10+00:00,Nedbank,@Trid991 We're truly glad to hear this 💚
2022-12-22 18:42:54+00:00,Nedbank,@_Bonisile_BM_ We do understand and our sincere apologies once again for this experience :( You may message us here any anytime should you experience any further issues and we will assist further 💚
2022-12-22 18:42:08+00:00,SibiyaMelusi1,@MichaelBucwa @Nedbank takes it
2022-12-22 18:41:40+00:00,Nedbank,"@Siyathemba16_04 Thank you for sharing the love, iThemba 💚"
2022-12-22 18:38:29+00:00,ntlhashi,@Nedbank Naaa
2022-12-22 18:38:08+00:00,Nedbank,"@Sabelo_NKR Hi there, Sabelo.
How are you, and how may we assist?"
2022-12-22 18:38:05+00:00,mosebus,@Nedbank  worst bank ever.U start a project n keep changing terms.worse expect a 100% completion before paying 25% yet they call it a bank funded project. If I knew then what i know then I would not even considered Nedbank as a financial institution. I’m definitely taking my bus
2022-12-22 18:37:21+00:00,Wendy_Mngoe,@Nedbank Congratulations 👏
2022-12-22 18:37:08+00:00,Nedbank,@nicole325i 💚🙂
2022-12-22 18:36:23+00:00,Sbudamayn,@motaung_shanki @ZiloMan_ @MichaelBucwa @Nedbank Uthetha ikaka sarni. I use my app without data.
2022-12-22 18:35:26+00:00,SibsDJ,@MichaelBucwa @Nedbank and @AbsaSouthAfrica so far these two win. Capitec and @FNBSA  it’s like playing a boring game while doing banking. FNB new modifications and this chatpay bearing in mind how easily hack able they are. Its just a matter of time someone uses back door
2022-12-22 18:28:49+00:00,Nedbank,@BabieTeboho Some matches are just made in heaven 💚
2022-12-22 18:26:32+00:00,Preciousm____,@MichaelBucwa Definitely @Nedbank ❤❤❤
2022-12-22 18:25:12+00:00,Nedbank,@katlegoktee We've got your back 💚
2022-12-22 18:24:22+00:00,Nedbank,"@ndodaendala88 Thank you for your awesome feedback, Khuluma. 🙌😊"
2022-12-22 18:24:06+00:00,kweyama_andile,@Nedbank Nedbank American Express card #NedbankAmericanExpress
2022-12-22 18:23:47+00:00,Nedbank,@pakiso85 The greener bank for the win 💚
2022-12-22 18:21:49+00:00,Nedbank,@the_madamme That's awesome to hear 💚
2022-12-22 18:21:13+00:00,BandileMB,@MichaelBucwa The bank that takes your money choices seriously @Nedbank
2022-12-22 18:19:07+00:00,Rwanda250,@Nedbank
2022-12-22 18:18:56+00:00,Qengeba_J,@MichaelBucwa @Nedbank is my fighter 👌
2022-12-22 18:18:16+00:00,pre3_precious,@eezynkabi @AvoSuperShop @Nedbank Cogratulation bhuti🤩🤩
2022-12-22 18:17:34+00:00,Nedbank,@PietDeepBrain 100% 😎
2022-12-22 18:14:58+00:00,Nedbank,@MinaWenanaye Sho case 👊
2022-12-22 18:14:13+00:00,sbonga666,@MichaelBucwa @Nedbank
2022-12-22 18:13:13+00:00,Nedbank,@PalesaRose2802 So true Mbali 💚
2022-12-22 18:11:23+00:00,MinaWenanaye,@Nedbank 😂😂 aw' izinja
2022-12-22 18:10:42+00:00,Nedbank,@MinaWenanaye We're loving this bafo 💚
2022-12-22 18:09:28+00:00,MinaWenanaye,@Nedbank Speak a native language one time for the boyz
2022-12-22 18:08:52+00:00,GMAN73605323,@MichaelBucwa @Nedbank
2022-12-22 18:08:32+00:00,Nedbank,@NAZEEM_G8 💚💚💚
2022-12-22 18:08:03+00:00,Nedbank,@MinaWenanaye We're loving this 💚
2022-12-22 18:07:38+00:00,Nedbank,"@rodney_rudzani Thank you for your wonderful feedback, Rodney 💚"
2022-12-22 18:06:17+00:00,KelebogilePark1,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-22 18:04:33+00:00,Nedbank,@sifisonkwanyan1 So true Sifiso 😎
2022-12-22 18:03:59+00:00,Nedbank,"@realzumaa Hi Ntuthuko 💚You can scan to pay with these easy steps :

&gt; Click on the Money App Icon
&gt; Then you click on ""scan""
&gt; Just scan the QR code at the store
&gt; payment should be processed

👍"
2022-12-22 18:03:50+00:00,Nedbank,@AModika You know this Amo 💚
2022-12-22 17:57:35+00:00,nkaykgomo,@MichaelBucwa @Nedbank  u won't regret
2022-12-22 17:57:30+00:00,Nedbank,@SanezNketyana Awesome feedback. Thank you. 🙌😊
2022-12-22 17:56:01+00:00,Nedbank,"@BonganiMotshoa1 Hello Bongani, this doesn't sound right, kindly send us a private message with more details and we'll definitely look into this for you. https://t.co/YmCt2JfeWN"
2022-12-22 17:54:51+00:00,maVee_Vincent,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-22 17:54:34+00:00,Nedbank,"@NgamlanaSonwa Awesome feedback. Thank you, Mamie. 🙌😊"
2022-12-22 17:54:03+00:00,mashoto_,@Nedbank I do not get notifications whenever money is coming into my account🤔
2022-12-22 17:53:59+00:00,SiphosethuNzam1,@Nedbank 1. Sun International  2. Netflix  3. Emirates  4. Dermalogica  5. City Lodge #NedbankAmericanExpress
2022-12-22 17:53:25+00:00,Nedbank,"@Olonat_M Awesome feedback. Thank you, Olona. 🙌🙂"
2022-12-22 17:52:49+00:00,_simplyenny,@Nedbank 💚
2022-12-22 17:52:35+00:00,Nedbank,@DoMeSaan Thank you for sharing the love. 💚🙌
2022-12-22 17:51:35+00:00,Nedbank,"@mfusibj Hi there, Bafana. We are here to assist. Please DM us your details to address any concerns. 💚"
2022-12-22 17:51:32+00:00,Nedbank,@MabaleFrans 💚
2022-12-22 17:48:59+00:00,Nedbank,"@luther_cele Thank you for the wonderful feedback, Luther. 💚"
2022-12-22 17:48:10+00:00,Nedbank,"@Ennette_Gwala Thank you for the wonderful feedback, Enny. 🙌"
2022-12-22 17:47:17+00:00,Thandie211,@Nedbank @Lm10Shaka No Nedbank app I lost a lot of money till today nothing has been done
2022-12-22 17:47:12+00:00,Nedbank,"@Ntsane_sakhi Thank you for the wonderful feedback, Sakhumzi. 💚"
2022-12-22 17:47:11+00:00,GMolamudi,"@Nedbank Yes scsnning is not tapping , up your game"
2022-12-22 17:46:37+00:00,Nedbank,@GMolamudi Hi there. You are able to use the Scan to pay option via the Nedbank Money app
2022-12-22 17:45:13+00:00,Nedbank,"@edwardleeuw77 Thank you for sharing the love, Edward 💚"
2022-12-22 17:44:38+00:00,Nedbank,@The123tapout Hi Mpumelelo. We are sorry to hear this. Kindly send us a DM with all of the details so we can look into this and assist further.
2022-12-22 17:44:03+00:00,LeutswaMofokeng,@MichaelBucwa @Nedbank via QR scan to withdraw at the ATM💪🏾💪🏾💪🏾
2022-12-22 17:43:53+00:00,Nedbank,@Erna_Sibanda 💚💚💚
2022-12-22 17:43:40+00:00,RicardoMazoye,@MichaelBucwa @Nedbank 💯😘
2022-12-22 17:43:22+00:00,Nedbank,"@CharlesMvala Thank you for your valued feedback Nkululeko, we're continuously assessing ways to enhance our banking services. Kindly keep an eye out on our social media platforms for future updates 💚"
2022-12-22 17:41:23+00:00,Nedbank,"@Mantehunadi Hi Mante, you may DM us at anytime should you require any assistance 💚"
2022-12-22 17:38:46+00:00,bekillinshows,@MichaelBucwa @Nedbank
2022-12-22 17:38:36+00:00,Nedbank,@JTMahlangu10 Hi Justice 💚 We would love to have you over on the Green team :) Don't hesitate to slide into our DM's when you are ready😊💚
2022-12-22 17:37:46+00:00,JessicaMashish1,@Nedbank how is my money disappearing without me withdrawing it 😭😭😭 no please how many times must I cancel nor block my card
2022-12-22 17:35:35+00:00,Nedbank,"@Phakedi_Moemedi You're welcome, have a great night further 💚"
2022-12-22 17:34:06+00:00,Nedbank,@LathaNtobeko 💚
2022-12-22 17:33:52+00:00,Nedbank,"@Frank48471190 Hi Frank, you may DM us at anytime should you experience any issues 💚"
2022-12-22 17:31:30+00:00,Nedbank,@pulephasha Thank you 💚😍🙌
2022-12-22 17:29:28+00:00,tymebankza,"@sammy__rosey @Nedbank Say no more chom, we'll be here when they're ready 💅 https://t.co/CpUhb44xRo"
2022-12-22 17:28:55+00:00,Victori05821052,@Nedbank Congratulations 🎊
2022-12-22 17:28:45+00:00,Nedbank,@Reo_de_Monis Thank you for your awesome feedback 💚
2022-12-22 17:28:08+00:00,Nedbank,"@mashoto_ Hi Mashoto, we would be delighted to assist, kindly send us a DM with your details and all the finer details relating to what type of issue you are experiencing so we may assist further 💚"
2022-12-22 17:27:33+00:00,Nedbank,@chdochemoyo What has happened to make you feel this way about us?
2022-12-22 17:23:57+00:00,Nedbank,@Amvuyel27132301 Thank you for recommending us 🏦📱💚
2022-12-22 17:22:55+00:00,Trid991,@MichaelBucwa @Nedbank is the only one I trust 🤞🏿
2022-12-22 17:21:02+00:00,Charlto_Ndima,@MichaelBucwa @Nedbank
2022-12-22 17:19:42+00:00,Sibonele001,@MichaelBucwa Im @Nedbank but @capitec has the best and easy app to use
2022-12-22 17:19:20+00:00,Nedbank,@DylanFritz6 💚
2022-12-22 17:18:50+00:00,Nedbank,@Mbebe_T Thank you for taking the time to share this awesome feedback with us Thembisile 💚
2022-12-22 17:18:33+00:00,Nedbank,@R_Sanchez_C137 💚
2022-12-22 17:18:25+00:00,_Bonisile_BM_,@Nedbank I’ve gotten people at the branch to order me new ones. I guess it doesn’t matter now
2022-12-22 17:17:00+00:00,Nedbank,"@LaGwebu_ Hi there, our sincere apologies for the delay :( Kindly send us a DM with your contact details so we may assist further 💚"
2022-12-22 17:15:05+00:00,Siyathemba16_04,"@motaung_shanki @ZiloMan_ @MichaelBucwa @Nedbank You can, you just need to switch on your mobile data even if you don't have any data"
2022-12-22 17:14:02+00:00,Siyathemba16_04,@AfricanBank @GlenMakhubele5 And @Nedbank doesn't require you to have data
2022-12-22 17:13:44+00:00,Nedbank,"@_Bonisile_BM_ Hi Bonisile, it truly saddens us that you feel this way :( We have sent you a DM so we may verify you and assist further 💚"
2022-12-22 17:11:11+00:00,Siyathemba16_04,@MichaelBucwa @Nedbank it's very user friendly ❤️
2022-12-22 17:10:32+00:00,Nedbank,@Jonas_Mathi Hi Jonas. Kindly note that instant payments can take up to 30 minutes to clear into the recipients account.
2022-12-22 17:09:50+00:00,sammy__rosey,@tymebankza Teach @Nedbank please
2022-12-22 17:09:47+00:00,Nedbank,"@Ella16568767 Hi there, we're truly sorry you feel this way :( Kindly send us a DM should you experience any issues with our instant payments, and we will follow up and assist further 💚"
2022-12-22 17:05:15+00:00,Nedbank,@MpiloLobe Kindly send us a DM with all of your details so we can look into this and assist further.
2022-12-22 17:04:57+00:00,Nedbank,@mavuso_octavia 💚
2022-12-22 17:04:21+00:00,Nedbank,@yezo_m We have responded to your DM 💚
2022-12-22 17:03:53+00:00,Nedbank,@BBSIBUSISO Hi there. We have sent you a DM and will assist further.
2022-12-22 17:01:49+00:00,Nedbank,@Thinasonke19 🙌💚
2022-12-22 17:01:22+00:00,Sabelo_NKR,@Nedbank Ivaliwe i-DM yakwa need neNedbank. Ngicela nishiye i-email address yenu khona ngizonibhalela.
2022-12-22 16:59:18+00:00,ndindi_ndindis,@tymebankza @Nedbank come this side
2022-12-22 16:58:46+00:00,Nedbank,@Mbongeni_Dlomo Thank you for sharing 🙌💚
2022-12-22 16:57:36+00:00,Nedbank,@GrannyDkg We have responded to your DM and will assist further.
2022-12-22 16:57:04+00:00,Nedbank,@ConradQuanita Good luck 🍀
2022-12-22 16:55:02+00:00,Nedbank,@VixenPru 💚💚💚
2022-12-22 16:54:13+00:00,the_madamme,@Nedbank They also have the BEST business bankers!
2022-12-22 16:50:34+00:00,ronzoctober,Hey @Nedbank
2022-12-22 16:49:08+00:00,Nedbank,@seegoZ_ Hi there. This is rather concerning. Kindly send us a DM with all of the details so we can look into this and have your concerns addressed.
2022-12-22 16:48:03+00:00,nicole325i,@Nedbank Congratulations
2022-12-22 16:45:57+00:00,rodney_rudzani,@MichaelBucwa @Nedbank is the best 👌
2022-12-22 16:45:22+00:00,katlegoktee,"@MichaelBucwa 💚 @nedbank, everything is literally there."
2022-12-22 16:40:29+00:00,NAZEEM_G8,@MichaelBucwa @Nedbank is the best🙌
2022-12-22 16:39:30+00:00,pakiso85,@MichaelBucwa @FNBSA and @Nedbank are the best I have been with other banks before but these 2 takes the cup 10/10
2022-12-22 16:35:41+00:00,BabieTeboho,@MichaelBucwa @Nedbank never disappoints.. Till death sweetheart💍😘
2022-12-22 16:31:32+00:00,NativeSLIDE,@Nedbank @nedbanksport is the banking app offline today coz I've been trying it for the entire day and can't access it nd yes my network is good
2022-12-22 16:25:03+00:00,therealGrace24,@Nedbank @Digital_Nash My app is not working 😭😭😭😭😹@Nedbank
2022-12-22 16:23:56+00:00,Thari786,"@Nedbank #NedbankAmericanExpress 

Nedbank American Express Card"
2022-12-22 16:14:19+00:00,khoza_ronald,"@Nedbank Pay that funeral cover when it is time to claim around Mabopane Central, boom here comes the useless branch manager who will keep you waiting for hours outside for nothing.

Useless branch manager"
2022-12-22 16:12:27+00:00,Nedbank,@maybacphanda Hi there. We'd be delighted to assist. Kindly private message us your details.
2022-12-22 16:11:30+00:00,khoza_ronald,"@Nedbank That branch manager at Mabopane Central won't allow us to get the 1% cash back.

Useless manager"
2022-12-22 16:09:49+00:00,Nedbank,"@Digital_Nash Hi there, we have responded to your private message. 💚"
2022-12-22 16:08:01+00:00,funie20711961,@Nedbank #NedbankAmericanExpress
2022-12-22 16:07:11+00:00,Nedbank,@TimedThabo Thank you for sharing 💚
2022-12-22 16:06:17+00:00,SanezNketyana,@MichaelBucwa @Nedbank ❤️
2022-12-22 16:06:12+00:00,Veggie_30,@MichaelBucwa @Nedbank
2022-12-22 16:03:50+00:00,BonganiMotshoa1,"@MichaelBucwa @Nedbank is definitely thee best Banking App💯.
Only 1 problem I have with it, if you move money too many times from your savings to My Pocket and then Current balance. They temporarily suspend your account without even informing or alerting you at all"
2022-12-22 16:01:53+00:00,taizoh1,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress 💚💚💚.....🕯️🕯️🕯️🤞 @tash_artly"
2022-12-22 15:54:47+00:00,ShireenDavids02,@Nedbank i can check my credit score
2022-12-22 15:54:12+00:00,NgamlanaSonwa,@MichaelBucwa @Nedbank 💚
2022-12-22 15:54:11+00:00,YoFavDarkBoy,@MichaelBucwa Nedbank is the best @Nedbank
2022-12-22 15:52:44+00:00,ShireenDavids02,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-22 15:51:43+00:00,thibotsar,@MichaelBucwa @Nedbank best nje 🙌🏽
2022-12-22 15:50:28+00:00,Olonat_M,@MichaelBucwa @Nedbank  is toptier..
2022-12-22 15:48:53+00:00,edwardleeuw77,"@MichaelBucwa For me it's both @CapitecBankSA and @Nedbank, they are the best for me at the present moment."
2022-12-22 15:48:50+00:00,Lukhany81554552,@MichaelBucwa @SPK_FAN @Nedbank
2022-12-22 15:47:51+00:00,Nedbank,@Tebogo_701 Wow awesome findings 😎💚
2022-12-22 15:47:10+00:00,GMolamudi,@Nedbank @Lm10Shaka Never your app don’t do tap to pay wena Nedbank
2022-12-22 15:43:56+00:00,CharlesMvala,@MichaelBucwa @Nedbank is better than before. I hate the balance showing when you just open it. @CapitecBankSA is very simple and it has option to hide balance.
2022-12-22 15:42:44+00:00,The123tapout,@Nedbank @Lm10Shaka This feature is forever NOT POSSIBLE on satellite ATM of Nedbank. Really frustrating me cause that's when I need it the most to protect myself from card scammers. WHY
2022-12-22 15:41:47+00:00,Mantehunadi,@Nedbank le palela keng?
2022-12-22 15:41:24+00:00,Mantehunadi,@tymebankza @Nedbank tlaa o kwe ka mo
2022-12-22 15:39:43+00:00,slee_ndokuhle,@chdochemoyo @mashoto_ @Nedbank Omg🤣🤣🤣🤣let's be optimistic now
2022-12-22 15:37:17+00:00,Mo_Magoda,@Nedbank here is a challenge 😂
2022-12-22 15:31:58+00:00,Nedbank,@tah_bie All the best 😎🤞
2022-12-22 15:30:19+00:00,Phakedi_Moemedi,@Nedbank Thank you @Nedbank
2022-12-22 15:27:24+00:00,mfusibj,@MichaelBucwa @Nedbank yize bangichomela nge loan even though I'm banking with them.
2022-12-22 15:23:15+00:00,_LivadaLoca_,@MichaelBucwa @Nedbank
2022-12-22 15:18:20+00:00,Frank48471190,@MichaelBucwa I have been with @Nedbank for sometimes even though some features don't respond is still the best.
2022-12-22 15:12:42+00:00,nzima_sizwe,@tymebankza One thing i dont understand is SA banks uses the same system in terms of sending n receiving. Why money takes long from @FNBSA to @CapitecBankSA  but sending money from @Nedbank @AbsaSouthAfrica @StandardBankZA and @FNB is faster under 1 to two hours. The rest u get hours why ?
2022-12-22 15:12:15+00:00,LathaNtobeko,@MichaelBucwa @Nedbank
2022-12-22 15:10:27+00:00,pulephasha,"@MichaelBucwa @Nedbank all the way, it doesn't disappoint"
2022-12-22 15:08:20+00:00,chdochemoyo,@mashoto_ @Nedbank They dont care those ones good luck
2022-12-22 15:04:21+00:00,40Fitish,@Nedbank Nedbank American Express Card 💚 #NedbankAmericanExpress
2022-12-22 15:00:09+00:00,mashoto_,Hi @Nedbank something is wrong with my account
2022-12-22 14:54:37+00:00,Nedbank,@nonto_mshengu1 🙌
2022-12-22 14:51:15+00:00,motaung_shanki,@ZiloMan_ @MichaelBucwa @Nedbank Sorry man!! Me bad...I was talking about African Bank 🙆🏽‍♂️😅🙈 😂🤜🏻🤛🏻🤣
2022-12-22 14:50:53+00:00,Nedbank,@sirisaac8 💚
2022-12-22 14:50:19+00:00,motaung_shanki,@ZiloMan_ @MichaelBucwa @Nedbank Free of charge??
2022-12-22 14:49:13+00:00,Nedbank,@Muxe89 🙌
2022-12-22 14:48:51+00:00,R_Sanchez_C137,@Nedbank Thank you Nedbank 🙂
2022-12-22 14:47:52+00:00,Nedbank,@MahachiTina 💚
2022-12-22 14:47:32+00:00,Nedbank,@Prisonbrea 💚
2022-12-22 14:46:24+00:00,nonto_mshengu1,@MichaelBucwa Definitely @Nedbank 💚
2022-12-22 14:46:07+00:00,Nedbank,@motaung_shanki Our Nedbank MoneyApp™ is zero rated on data so you do not use any data to access the banking however your Service provider may require you having data to access the facility even though our banking is zero rated
2022-12-22 14:45:14+00:00,Nedbank,@ZiloMan_ 💚
2022-12-22 14:44:52+00:00,Nedbank,"@R_Sanchez_C137 Hi Rick, should you require any assistance on our banking app we are just a tweet away 24/7"
2022-12-22 14:44:16+00:00,ZiloMan_,@motaung_shanki @MichaelBucwa @Nedbank I use mine all the damn time
2022-12-22 14:44:10+00:00,Nedbank,@NkonopeA 🙌
2022-12-22 14:43:22+00:00,Nedbank,@b_mpela 💚
2022-12-22 14:42:02+00:00,Nsaziso_lungelo,@MichaelBucwa @Nedbank 👌🏾👌🏾
2022-12-22 14:41:35+00:00,Nedbank,@Lm10Shaka 🙌
2022-12-22 14:40:17+00:00,Nedbank,@MalizaNtaba Good luck 💚
2022-12-22 14:39:38+00:00,Nedbank,@WilliamsIzelle 💚🤞
2022-12-22 14:38:49+00:00,Luyolo71198816,@Nedbank It’s the Nedbank American Express Card  #NedbankAmericanExpress praying that I win 🕯️🙏 @Nedbank
2022-12-22 14:33:53+00:00,Nedbank,@natishasingh238 Good luck Natisha 💚
2022-12-22 14:32:20+00:00,BokangNone,@MichaelBucwa @Nedbank ever since
2022-12-22 14:30:59+00:00,MaHadebe4,@MichaelBucwa @Nedbank Any day for me
2022-12-22 14:25:47+00:00,Nedbank,"@ntlhashi Hi there , Kindly note that our instant payments are cleared within 30 minutes."
2022-12-22 14:25:05+00:00,sirisaac8,@MichaelBucwa My one and only @Nedbank
2022-12-22 14:24:47+00:00,Sadiki_ishe0,@MichaelBucwa @NBPrivateWealth @Nedbank
2022-12-22 14:21:47+00:00,Nedbank,@soraya_asmal 🙂🤞
2022-12-22 14:19:29+00:00,Maggiemtshb,@MichaelBucwa Definitely @Nedbank
2022-12-22 14:18:57+00:00,mxo_mxo76934143,@Nedbank @Noma4364 Best ever
2022-12-22 14:16:56+00:00,kool_viber,@Nedbank Nedbank American Express card #NedbankAmericanExpress
2022-12-22 14:16:24+00:00,Nedbank,@_lethiishivambu Best of luck 🤞😀
2022-12-22 14:11:06+00:00,PhuduhuduW,@Nedbank Nedbank American Express Card #NedbankAmericanExpress
2022-12-22 14:10:47+00:00,LindohOkaMgazi,@MichaelBucwa @Nedbank
2022-12-22 14:08:18+00:00,Mzet199,@MichaelBucwa @Nedbank  is my Home ❤️ sibambe ngamanqaku
2022-12-22 14:06:39+00:00,GolekaneMoela,@Nedbank Buy Electricity #TakeYourMoneySeriously
2022-12-22 14:02:09+00:00,Nomagolide2,"@Nedbank Netflix
City lodge 
Dermalogica
Sun International
Emirates

#NedbankAmericanExpress @Nedbank 💚"
2022-12-22 13:58:49+00:00,LaGwebu_,"@Nedbank please call me it's urgent .I've been holding on the line eventually ,I hung up."
2022-12-22 13:52:20+00:00,TShipalane,@MichaelBucwa @Nedbank
2022-12-22 13:52:01+00:00,TheBiggestLoza,"@Nedbank Netflix
City lodge 
Dermalogica
Sun International
Emirates

#NedbankAmericanExpress"
2022-12-22 13:51:22+00:00,Nedbank,@Phunyuka_beyps Hi There. We're truly sorry for the experience. Please send us a private message with your details so we may assist further.
2022-12-22 13:51:05+00:00,Muxe89,@MichaelBucwa @Nedbank is the best
2022-12-22 13:49:05+00:00,_Bonisile_BM_,"On top of this whole mess?? @Nedbank still can’t give me a bank card after mine got retained LAST WEEK. Now it just shows that I have an account with no card/cards registered to it. 

I’ve been crying kancane kancane the whole day 💔"
2022-12-22 13:47:45+00:00,Bravo_Themba,@MichaelBucwa @Nedbank
2022-12-22 13:46:58+00:00,TamsinTimes,@MichaelBucwa @Nedbank has actually won awards for theirs.... Just sayin.
2022-12-22 13:46:50+00:00,chettyp4,@Nedbank #NedbankAmericanExpress
2022-12-22 13:44:34+00:00,Nedbank,@WayneClive 💚
2022-12-22 13:39:49+00:00,Nedbank,@Xaba_MY 💚
2022-12-22 13:37:25+00:00,bassieMatrose1,@Nedbank Congratulations 🎉🎉
2022-12-22 13:36:51+00:00,Sphesh92,@MichaelBucwa The green app 💯  @Nedbank
2022-12-22 13:36:06+00:00,MahachiTina,@MichaelBucwa @Nedbank is the best💚
2022-12-22 13:36:01+00:00,khoza_ronald,"@Nedbank did you pay your professional branch manager from Mabopane Central a bonus? 

Do you know her?
Have you met with her?

I'm just asking nje"
2022-12-22 13:34:40+00:00,Nedbank,@mkhwanazi_bucie 💚
2022-12-22 13:34:24+00:00,Prisonbrea,@MichaelBucwa @Nedbank ...👌
2022-12-22 13:34:14+00:00,Nedbank,@shaik_zane Good luck Zane
2022-12-22 13:33:03+00:00,Nedbank,@Degood22 🙌💚
2022-12-22 13:32:11+00:00,Nedbank,@Noma4364 💚
2022-12-22 13:30:34+00:00,Nedbank,@umphilebotshelo Best of luck 💚
2022-12-22 13:29:46+00:00,Nedbank,@Raishia Have a wonderful afternoon
2022-12-22 13:25:58+00:00,LiraMamasello,"@Nedbank Nedbank American Express Card
#NedbankAmericanExpress"
2022-12-22 13:25:23+00:00,Nedbank,@Matthew29183203 Don't forget to comment with #NedbankAmericanExpress to stand a chance to win.
2022-12-22 13:22:16+00:00,Jonas_Mathi,"@tymebankza As for your friends @Nedbank , their immediate payment takes 4 days to arrive. Horrible"
2022-12-22 13:19:18+00:00,lameez02052128,@Nedbank Wow congratulations
2022-12-22 13:18:21+00:00,Nedbank,@ntukzela 💚
2022-12-22 13:16:04+00:00,Nedbank,@AmosJulina All the best 🤞
2022-12-22 13:14:25+00:00,mashoto_,Hi besties 🫣 @Nedbank
2022-12-22 13:13:04+00:00,Verbzungu,@tymebankza and @CapitecBankSA 👌🏾👌🏾👌🏾immediate is immediate. Not this nonsense by @Nedbank where instant payment takes +30min.
2022-12-22 13:07:10+00:00,Realt_fxc,"@Nedbank Netflix
Dermalogica
City Lodge
Emirates
Sun International
#NedbankAmericanExpress"
2022-12-22 13:07:06+00:00,__Tshepo,"#Ad 

Nothing says convenience and peace of mind like the @Nedbank virtual card 🤝🏾

With the craziness of the festive, I’m able to do my digital shopping with ease! #TakeYourMoneySeriously with @Nedbank now 🚨
check link 👇🏾 
🔗: https://t.co/EXz6Q3wFBx https://t.co/wVqJoLZKkV"
2022-12-22 13:03:43+00:00,Vachiheraa,@MichaelBucwa @Nedbank
2022-12-22 13:02:30+00:00,EllaNolz,@tymebankza @Nedbank won't relate ezazibhanxa
2022-12-22 13:01:05+00:00,AmandaMaqhubela,@MichaelBucwa @Nedbank
2022-12-22 12:55:15+00:00,Karaboo_44,"@Nedbank Netflix
Sun International
City Lodge 
Emirates
Dermalogica
#NedbankAmericanExpress"
2022-12-22 12:54:22+00:00,mkhwanazi_bucie,@MichaelBucwa Nedbank for sure @Nedbank
2022-12-22 12:50:03+00:00,Xaba_MY,@MichaelBucwa @Nedbank 🙌🙌
2022-12-22 12:49:14+00:00,MpiloLobe,@Nedbank Debit oders on the savings pocket?
2022-12-22 12:47:44+00:00,therealGrace24,@Nedbank @CGN_1977 Why is my app not working?@Nedbank reply dm
2022-12-22 12:42:15+00:00,Nedbank,"@CGN_1977 Hi there , please DM us more details regarding your experience so we may have this addressed."
2022-12-22 12:40:41+00:00,joyi_eric16,"@Nedbank Netflix
Dermalogica
City lodge
Emirates
Sun international 
#NedbankAmericanExpress"
2022-12-22 12:39:43+00:00,Nedbank,@chikakatanwa Hi there. Instant Payments will be charged R10 for payments of R3000 or less and R49 for anything above R3000.
2022-12-22 12:38:34+00:00,Karaboo_44,@prabz4lyf @Nedbank Congratulations Parbashni 💐. Nedbank is the best.
2022-12-22 12:38:32+00:00,Nedbank,@____justher we have responded to your DM.
2022-12-22 12:36:35+00:00,JosephKgatle100,@Nedbank Thank you
2022-12-22 12:32:05+00:00,BAASTHIZA,@Nedbank please help. I get this error Whenever I try to make an eft payment. I have already followed the instructions in the pic https://t.co/V7aGFOKzyY
2022-12-22 12:31:37+00:00,shaik_zane,"Nedbank American Express Card 
#NedbankAmericanExpress @Nedbank"
2022-12-22 12:31:23+00:00,shaik_zane,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
